datetime,rv,lvol,roughsim
2016-12-15,5.9818891699641143e-05,-9.724189032188514,-11.754020768742722
2016-12-16,2.533128997145822e-05,-10.583470168620552,-10.225982282083416
2016-12-18,2.267333595578267e-06,-12.99690604438511,-8.830772363104968
2016-12-19,2.1595750770442945e-05,-10.743013986217383,-9.908931629553742
2016-12-20,1.5054885961798965e-05,-11.103807970831836,-11.498778791533656
2016-12-21,1.1232451304144155e-05,-11.396703531275758,-9.819652439671147
2016-12-22,1.35533708570708e-05,-11.20887526983758,-11.450964698412317
2016-12-23,6.659933776042717e-06,-11.919401016998544,-10.121161470904509
2016-12-26,1.1024678572411024e-06,-13.717959384480247,-10.131323478135725
2016-12-27,7.650834157194456e-06,-11.780695875914137,-8.659898024278702
2016-12-28,1.8411990033334658e-05,-10.902508473322989,-9.13699172608462
2016-12-29,1.8391400432231922e-05,-10.903627370413195,-9.410402308026041
2016-12-30,2.922891054164023e-05,-10.440352251460462,-8.83940317059674
2017-01-02,2.292743586961357e-05,-10.683176291611824,-10.280368036020509
2017-01-03,3.4259528123468235e-05,-10.28154583855871,-10.128623354849974
2017-01-04,2.1223492082173874e-05,-10.760401872711185,-12.08561872296164
2017-01-05,2.2096542655796346e-05,-10.720089402592915,-9.1040994152047
2017-01-06,2.110165592609572e-05,-10.76615904065189,-9.227545393678954
2017-01-08,1.1976915280948763e-06,-13.635114580496404,-9.535000102715347
2017-01-09,1.684165273847361e-05,-10.99165541035104,-8.124386213298655
2017-01-10,1.8006568468072603e-05,-10.924773951740434,-9.696531097549382
2017-01-11,4.271590132160935e-05,-10.060939310761366,-9.618107694885278
2017-01-12,3.120486215964834e-05,-10.37493663684012,-10.456383181386512
2017-01-13,1.7907915990324575e-05,-10.930267708777897,-8.420187056456042
2017-01-15,1.51772135886179e-06,-13.39830045390174,-9.300883864645666
2017-01-16,4.866215395747041e-06,-12.23319404911879,-8.613763273202352
2017-01-17,2.380338526374339e-05,-10.645682749429294,-9.06151325418787
2017-01-18,1.91027106185825e-05,-10.86568031577771,-8.361442748573303
2017-01-19,2.1686347612754216e-05,-10.738827637680297,-10.120646194827506
2017-01-20,3.325263672456859e-05,-10.311376494019463,-10.106568213434825
2017-01-22,2.2239715001512244e-06,-13.016215996338252,-8.922146505158151
2017-01-23,2.5505963399878062e-05,-10.576598274321857,-9.08995458866277
2017-01-24,1.4723793702211066e-05,-11.126045753533765,-9.819337365964358
2017-01-25,1.5907255757303877e-05,-11.048735215890773,-9.288796931615838
2017-01-26,1.6810521119865406e-05,-10.993505610437381,-10.006388530528541
2017-01-27,1.3369936022832938e-05,-11.222501951990298,-9.982025098685387
2017-01-29,8.625242630336024e-06,-11.66081746438907,-9.15648394006594
2017-01-30,2.5293878343404062e-05,-10.5849481542198,-9.68938414111219
2017-01-31,2.8349398275834265e-05,-10.47090475285406,-11.231583462930281
2017-02-01,3.0162680007450475e-05,-10.408905159108828,-9.456548531386815
2017-02-02,2.541018765085725e-05,-10.580360375737893,-9.434692359305142
2017-02-03,1.9680416760434297e-05,-10.835886489713056,-10.59655182590309
2017-02-05,2.2406125872851996e-06,-13.00876125301859,-11.155555742179565
2017-02-06,1.844851924933025e-05,-10.900526448187417,-10.802140965249547
2017-02-07,1.5031533800252009e-05,-11.105360310154431,-10.013717046429507
2017-02-08,1.839928985653507e-05,-10.903198488847659,-9.993415308830068
2017-02-09,1.3893043637389037e-05,-11.184122300840196,-9.667780421298337
2017-02-10,1.0920146242004838e-05,-11.424901195612204,-10.342658349345793
2017-02-12,1.9472042375551367e-06,-13.149115938485474,-10.829811842472859
2017-02-13,1.0669424784142559e-05,-11.448128403743661,-12.335574783105008
2017-02-14,1.6017679758541704e-05,-11.041817460862108,-9.116788009462507
2017-02-15,1.646796304558931e-05,-11.014093698072413,-9.912195204060898
2017-02-16,2.3650670776719358e-05,-10.652119080776563,-10.261817179038454
2017-02-17,1.800437518424186e-05,-10.924895763812598,-9.337529616103536
2017-02-26,6.108794448695796e-05,-9.703196019160252,-9.760241045691785
2017-02-27,1.978076756519273e-05,-10.830800427406695,-10.88754981900796
2017-02-28,2.2262871620256776e-05,-10.7125902168317,-10.696896167586713
2017-03-01,1.9340653912272286e-05,-10.85330125712125,-10.047902618004493
2017-03-02,2.1537137041294732e-05,-10.745731808658743,-10.201759113397602
2017-03-03,2.0589675257569626e-05,-10.790720808900842,-10.012765649933057
2017-03-05,4.519472487667968e-06,-12.307115277198989,-10.233344191553218
2017-03-06,1.6214937911028313e-05,-11.029577647319428,-10.703418503341469
2017-03-07,1.923585814196207e-05,-10.858734409188129,-8.26070927217985
2017-03-08,2.156280521269865e-05,-10.744540708481052,-9.87615950523992
2017-03-09,2.636796166496304e-05,-10.543360858085242,-10.35373445560602
2017-03-10,2.5282826330842672e-05,-10.585385193873076,-10.266391634846018
2017-03-12,1.7693243639008383e-06,-13.24491279956063,-10.82137828743269
2017-03-13,1.3745891236767871e-05,-11.194770597651186,-11.3869148027726
2017-03-14,2.0461279028941028e-05,-10.796976285761207,-10.419393457242737
2017-03-15,2.579547392148206e-05,-10.56531151082616,-11.007215071840168
2017-03-16,2.2984006955549264e-05,-10.680711933661623,-9.782889535589668
2017-03-17,1.4498417559937598e-05,-11.14147104829068,-10.413486252850799
2017-03-19,2.1230120388096154e-06,-13.06267470459997,-10.227285615304947
2017-03-20,1.5035132508709704e-05,-11.105120928213122,-9.683423120075785
2017-03-21,6.0069175188317605e-05,-9.72001374003853,-10.170607517127783
2017-03-22,4.756907214441582e-05,-9.953327752767787,-10.35241378230748
2017-03-23,4.174547419924823e-05,-10.083919514956593,-9.678238104285013
2017-03-24,4.351458109389524e-05,-10.042414478474978,-9.12701960521512
2017-03-26,1.531626561885152e-05,-11.08659518192638,-8.950377415410667
2017-03-27,4.0697204563051225e-05,-10.109351151829092,-10.363950635951651
2017-03-28,2.946488728893973e-05,-10.432311264934055,-9.332582726200728
2017-03-29,2.17779576387081e-05,-10.73461221718381,-10.862099484465645
2017-03-30,1.8603593001661692e-05,-10.892155823768103,-9.870150542779264
2017-03-31,1.906889216552931e-05,-10.86745223308979,-10.887167556311903
2017-04-02,3.9535620049440025e-06,-12.44089361200106,-9.64793290653002
2017-04-03,3.138899835672388e-05,-10.36905309724923,-9.505696646620322
2017-04-04,2.4624551097984674e-05,-10.611766600595747,-9.52862047684342
2017-04-05,4.3241308684859684e-05,-10.04871430004396,-11.55621609210572
2017-04-06,6.4566850474357e-05,-9.64780942943427,-10.911585406227013
2017-04-07,4.270044803763948e-05,-10.061301145099979,-9.5205870002269
2017-04-09,4.191589747817387e-06,-12.382430481236252,-10.364816915974107
2017-04-10,2.81297832552474e-05,-10.478681640602488,-9.307196838109508
2017-04-11,4.7951216314243646e-05,-9.945326390653237,-9.682194664638125
2017-04-12,4.150549870847361e-05,-10.089684640505475,-8.077267753826412
2017-04-13,3.138686372397803e-05,-10.369121105323542,-9.329053572716775
2017-04-16,3.6880346262607995e-06,-12.510416863414653,-10.18330981644485
2017-04-17,1.7347986074644208e-05,-10.962034134698174,-11.268782781290376
2017-04-18,2.7620376513713694e-05,-10.496956778153026,-9.889873870197759
2017-04-19,2.364857237617004e-05,-10.652207809492323,-9.995036621507765
2017-04-20,2.1726902711057365e-05,-10.736959309011164,-9.406072234538875
2017-04-21,2.1464912074261416e-05,-10.74909095253367,-9.43869916652549
2017-04-23,0.00010437448341357062,-9.167525324136562,-8.874701983866741
2017-04-24,2.3714439298245367e-05,-10.649426442251983,-10.704363395865878
2017-04-25,1.4090905185413135e-05,-11.169980991007666,-10.35888716318142
2017-04-26,2.6253797690131936e-05,-10.547699905481114,-11.041411808382593
2017-04-27,1.720495323307724e-05,-10.970313236935482,-9.800308533600347
2017-04-28,1.321514382705989e-05,-11.234147126345613,-9.453517755640794
2017-04-30,2.2183589330091355e-06,-13.018742854802698,-10.194239204044054
2017-05-01,1.527069092883815e-05,-11.089575192289251,-9.811075398037602
2017-05-02,1.3218723333427993e-05,-11.233876299049081,-8.164577737741501
2017-05-03,1.438688522662608e-05,-11.149193514516366,-9.765127602089757
2017-05-04,2.15143459290248e-05,-10.746790592831857,-10.193827251772625
2017-05-05,1.3671405866233973e-05,-11.200204069339092,-10.653680147897358
2017-05-07,4.1520310293756464e-06,-12.391912938772242,-10.50676248516708
2017-05-08,1.1667785190924458e-05,-11.35867891623073,-9.261288655636305
2017-05-09,1.2440329816838038e-05,-11.294566958397134,-9.054910288962438
2017-05-10,1.01558841301843e-05,-11.497457303188078,-7.761031242626514
2017-05-11,1.8938104870750698e-05,-10.874334534835095,-9.699834870892087
2017-05-12,1.289308423952825e-05,-11.258819495815489,-9.377886952711721
2017-05-14,2.0130103177180223e-06,-13.115879285776774,-9.207554072834782
2017-05-15,9.43615997135056e-06,-11.570961443261305,-9.181844224849613
2017-05-16,2.2688352380677443e-05,-10.69365887614678,-10.565089779814102
2017-05-17,4.8374272790204564e-05,-9.936542439487951,-7.686809139365382
2017-05-18,6.563351781678573e-05,-9.631424050171766,-9.033361996933886
2017-05-19,2.1834242075944327e-05,-10.732031083058363,-8.148455894606176
2017-05-21,2.6313511842088926e-06,-12.848013085448857,-8.38018994243851
2017-05-22,1.6566339692711213e-05,-11.008137650583054,-8.245431616859694
2017-05-23,1.4753672564440544e-05,-11.12401851875097,-8.420526976025776
2017-05-24,1.6163819716695235e-05,-11.032735164194605,-9.07542613095838
2017-05-25,1.773816943678395e-05,-10.939791774863508,-8.058022351996593
2017-05-26,9.979825970136176e-06,-11.51494490565505,-8.535313186431944
2017-05-28,1.735361336706265e-06,-13.264294903017952,-8.770601087847702
2017-05-29,3.786199814091465e-06,-12.484147729472218,-9.393192176295088
2017-05-30,1.1513598299480102e-05,-11.371981760326891,-10.32374284036432
2017-05-31,2.1099937019782494e-05,-10.76624050233114,-9.37556988286033
2017-06-01,1.5670005468403966e-05,-11.063762152623593,-9.392484479846942
2017-06-02,1.676318988773757e-05,-10.996325153589662,-10.339833071205497
2017-06-04,1.939682601286608e-06,-13.15298620585844,-8.471157548841756
2017-06-05,8.332701381337728e-06,-11.695322858879218,-8.949019639048812
2017-06-06,1.435302117738542e-05,-11.151550102908592,-8.768832987775568
2017-06-07,1.6825831015259172e-05,-10.992595291958759,-9.162013693754274
2017-06-08,3.12881436650917e-05,-10.372271328822174,-8.930009537944512
2017-06-09,3.742326482431305e-05,-10.19321799281324,-10.06419194758589
2017-06-11,2.8607637632037272e-06,-12.764421918712802,-8.904715643365408
2017-06-12,2.7491546615161976e-05,-10.501631996359817,-9.497460453846958
2017-06-13,1.439444352417889e-05,-11.148668292224372,-10.357751054861069
2017-06-14,3.379079932675504e-05,-10.29532200179857,-9.86935840949964
2017-06-15,2.8832930398097342e-05,-10.453992407424659,-8.707992359016202
2017-06-16,1.889533658815138e-05,-10.876595407711989,-8.922999121417805
2017-06-18,1.8550628611945593e-06,-13.197591975042622,-11.297593887156992
2017-06-19,1.1666115998965726e-05,-11.358821986345582,-9.082790686782339
2017-06-20,1.611943662089276e-05,-11.035484770572657,-10.265520260160727
2017-06-21,2.2262231556997797e-05,-10.712618967501022,-10.309413076397007
2017-06-22,1.601125873681899e-05,-11.0422184121337,-9.770271076949127
2017-06-23,1.1499936224625172e-05,-11.373169068295216,-11.516621477708988
2017-06-25,1.9842133129735627e-06,-13.130288038261352,-9.542647795346337
2017-06-26,1.8530798685287937e-05,-10.896076416313749,-10.80286092440393
2017-06-27,2.8018970459575884e-05,-10.482628760786277,-7.915121564736081
2017-06-28,2.221313824341867e-05,-10.714826631371547,-8.28170066708051
2017-06-29,6.02177169874945e-05,-9.717543946830023,-8.403451715538766
2017-06-30,2.5082146776889323e-05,-10.593354248698136,-8.292061041556707
2017-07-02,3.742215249685118e-06,-12.495832809135761,-8.674502757565268
2017-07-03,1.879151970529851e-05,-10.882104869400733,-8.124252169049916
2017-07-04,1.1942137602405356e-05,-11.335437437346373,-7.740882991016004
2017-07-05,2.3901650048133306e-05,-10.641563061739088,-8.474724457770904
2017-07-06,3.0505407662753625e-05,-10.397606589648618,-9.196606796566877
2017-07-07,2.0008794404647264e-05,-10.81933866082653,-9.493554983158539
2017-07-09,1.4974210140104063e-06,-13.411766253583007,-7.704077068910369
2017-07-10,1.2581952861280693e-05,-11.283247083343825,-9.856687678512749
2017-07-11,2.0375309602923723e-05,-10.801186703717274,-9.303947638254213
2017-07-12,1.8461607745193748e-05,-10.8998172392262,-8.909564559158843
2017-07-13,1.1805048989966143e-05,-11.34698323750181,-9.135975578057973
2017-07-14,9.109159428902826e-06,-11.606230120005131,-9.65716839129985
2017-07-16,9.728993407310402e-07,-13.842985212598068,-9.637920947570011
2017-07-17,1.1054520431939585e-05,-11.412671124791236,-8.94871246970817
2017-07-18,1.2384729417089978e-05,-11.299046342892622,-7.865776244717332
2017-07-19,7.777836882984262e-06,-11.764232294039175,-9.851908399289883
2017-07-20,1.5460281927823993e-05,-11.077236279018878,-7.262837754015454
2017-07-21,1.1315944604162316e-05,-11.38929779989198,-7.98075674236874
2017-07-23,1.3351510175106076e-06,-13.526466150779049,-9.274239751438756
2017-07-24,9.277874982540221e-06,-11.587878026338545,-8.577297475351934
2017-07-25,9.735208489515366e-06,-11.539761502880959,-8.21974212753304
2017-07-26,1.1842190709715902e-05,-11.343841919465206,-9.778585082934072
2017-07-27,3.03975664420278e-05,-10.401148004005456,-9.909184633867067
2017-07-28,1.7200416390818687e-05,-10.970576965669366,-8.632340003517891
2017-07-30,2.0106003507043207e-06,-13.117077198547413,-8.504720245518724
2017-07-31,1.3569162988044673e-05,-11.207710767077723,-10.364193400139541
2017-08-01,1.210917173376937e-05,-11.321547397967947,-9.265511715269904
2017-08-02,1.3986509221415158e-05,-11.177417319977812,-8.823523349597632
2017-08-03,1.290841279041106e-05,-11.25763130486142,-9.152150713884764
2017-08-04,1.2357164401582267e-05,-11.301274549602628,-8.277020139867767
2017-08-06,1.1733748477013062e-06,-13.655626476084677,-9.04048893383734
2017-08-07,5.351057697557344e-06,-12.138216316118514,-8.304983960212638
2017-08-08,1.8197041683793958e-05,-10.914251521939855,-7.405383415206193
2017-08-09,2.6370074525493605e-05,-10.543280731456179,-6.841726258788613
2017-08-10,4.4744641057207376e-05,-10.014538873325929,-8.163062320075333
2017-08-11,2.9545062840956765e-05,-10.429593906211485,-7.783334230928384
2017-08-13,4.106757891322299e-06,-12.402876674977719,-8.903006487125603
2017-08-14,1.613891266024397e-05,-11.034277266645663,-9.021198579143244
2017-08-15,1.686165732314398e-05,-10.990468311102747,-10.745874242906858
2017-08-16,1.9674127207004392e-05,-10.836206125152799,-9.374080694451164
2017-08-17,5.1321687517572826e-05,-9.87739713649765,-10.030057751631492
2017-08-18,4.061429243859576e-05,-10.111390522797503,-10.748799887780523
2017-08-20,6.100980354962246e-06,-12.007061085769871,-10.260903419779552
2017-08-21,2.8150503533130593e-05,-10.477945316038355,-10.039871667899245
2017-08-22,1.742285539441655e-05,-10.957727685252802,-10.236271763664064
2017-08-23,2.034462075172447e-05,-10.802694017543324,-8.805916275124696
2017-08-24,2.8096989595907833e-05,-10.479848119181824,-10.759137466857961
2017-08-25,2.107797972276111e-05,-10.767281677462618,-8.340402467907884
2017-08-27,7.952400368055138e-06,-11.742036741781959,-9.908803434299966
2017-08-28,7.183501739287258e-05,-9.541138493379082,-10.3712658151478
2017-08-29,3.204259764582388e-05,-10.348444363962386,-9.021507340413626
2017-08-30,1.6427563289681694e-05,-11.016549945515141,-9.588605717252394
2017-08-31,1.643003984503427e-05,-11.016399200779007,-8.96882893340386
2017-09-01,1.0277527223050956e-05,-11.485550869377015,-10.755808618413289
2017-09-03,2.7972696716282265e-05,-10.484281640800845,-11.115842223151065
2017-09-04,8.428063986661931e-06,-11.683943469898573,-9.355702981630687
2017-09-05,3.870181800868132e-05,-10.159623982063412,-9.812085580091729
2017-09-06,2.4830025841387743e-05,-10.60345691771225,-10.376440583833727
2017-09-07,2.0764747504885064e-05,-10.782253840604653,-10.23499442609059
2017-09-08,1.5050437828530433e-05,-11.104103475595835,-11.417997536229306
2017-09-10,1.2698862744060149e-05,-11.273998116221163,-11.076959206110997
2017-09-11,1.0547468759785988e-05,-11.459624654811892,-10.668219340872358
2017-09-12,1.0094152827307465e-05,-11.503554229749934,-10.80835513700966
2017-09-13,8.887682735661749e-06,-11.630844202071689,-10.428738255510105
2017-09-14,1.4660465596722996e-05,-11.13035610234277,-9.414575633810845
2017-09-15,8.043831094969324e-06,-11.730605083916126,-7.601097254848774
2017-09-17,1.6688872126691543e-06,-13.30335349335766,-8.919245244174212
2017-09-18,8.69164834693669e-06,-11.653147953482762,-9.117799681349453
2017-09-19,8.083954126068344e-06,-11.725629433096554,-10.406656784749776
2017-09-20,1.7311134626206004e-05,-10.964160643483163,-10.79423338744684
2017-09-21,1.1430381633424167e-05,-11.379235691963926,-12.017081708520628
2017-09-22,8.665590875142738e-06,-11.656150446106864,-10.510500478002143
2017-09-24,2.679046400489512e-06,-12.830049647473588,-9.677639763089534
2017-09-25,2.016718708266972e-05,-10.811453676176333,-11.139842175606756
2017-09-26,1.2605876903157372e-05,-11.281347431861747,-9.967303367761037
2017-09-27,1.4382349739790303e-05,-11.149508815696855,-9.555116322527565
2017-09-28,1.1386284429605234e-05,-11.383101047104041,-10.531207274480975
2017-09-29,7.700419096169102e-06,-11.77423580251188,-10.641554160103144
2017-10-01,2.3715372042841596e-06,-12.951972203670802,-9.534859880648787
2017-10-02,8.707832979105024e-06,-11.651287594943,-10.804298636753698
2017-10-03,5.844633388985045e-06,-12.049986687165607,-11.828321728482367
2017-10-04,7.234840589492552e-06,-11.83660223136578,-10.693261759675336
2017-10-05,7.609485095604951e-06,-11.786115049929766,-10.9564581997389
2017-10-06,8.40001919516235e-06,-11.687276566979243,-10.94270566068413
2017-10-08,6.936523114779309e-07,-14.18129499408481,-9.462574677909135
2017-10-09,7.129774059193629e-06,-11.851231012792816,-9.439970328782294
2017-10-10,1.1203251556473944e-05,-11.399306504254891,-9.34320877060528
2017-10-11,6.09189040417349e-06,-12.008552113215723,-11.454149030656646
2017-10-12,7.881710972778288e-06,-11.750965549138309,-11.597359529125496
2017-10-13,6.086405530420062e-06,-12.00945287538372,-10.546016941088043
2017-10-15,8.140306289012072e-07,-14.021267844009012,-9.737654598897118
2017-10-16,6.3286106147455775e-06,-11.970429838041413,-11.286268515055376
2017-10-17,5.09775216876674e-06,-12.186710866615572,-10.93613248191365
2017-10-18,5.46544561044148e-06,-12.117064900695304,-11.737399678751968
2017-10-19,2.583872314505051e-05,-10.563636294162015,-10.621327908738548
2017-10-20,8.654478013877833e-06,-11.657433681509803,-11.084527942304229
2017-10-22,1.5832668490851178e-06,-13.356020219518946,-11.376357608274223
2017-10-23,1.1841796879378206e-05,-11.343875176562326,-10.14079700898271
2017-10-24,1.2286705099278578e-05,-11.306992766402226,-11.321660135333278
2017-10-25,2.6778018293772608e-05,-10.527929219925058,-11.402683545010046
2017-10-26,2.313580070447977e-05,-10.674129326112169,-9.814499825354307
2017-10-27,1.6220344648570138e-05,-11.029244261132211,-11.03549665215833
2017-10-29,2.2717540303123344e-06,-12.994958324272238,-11.476339369410752
2017-10-30,1.3044315447842326e-05,-11.247158116962371,-10.091485180791102
2017-10-31,9.294388798390272e-06,-11.586099694908745,-10.692212720100386
2017-11-01,1.958018669726321e-05,-10.840992385807102,-9.491885793734497
2017-11-02,2.0116046033183594e-05,-10.813992751270636,-9.901562820680319
2017-11-03,8.678940578851671e-06,-11.654611089868792,-8.773324171255902
2017-11-05,3.131009571743223e-06,-12.674155058536456,-7.75479873138264
2017-11-06,7.749841924906585e-06,-11.767838111593283,-10.061948179511456
2017-11-07,1.6311300069904295e-05,-11.023652434520024,-8.870153171180116
2017-11-08,1.0792736189317894e-05,-11.436637225177332,-10.154243739750747
2017-11-09,4.5553327819792365e-05,-9.996626878314611,-8.875712435488456
2017-11-10,1.7687457041640582e-05,-10.942654811304935,-10.121909408342937
2017-11-12,2.19409965133721e-06,-13.029738777207772,-9.494308902684647
2017-11-13,1.353932179280037e-05,-11.209912380892671,-9.293437676147672
2017-11-14,2.6261291828038556e-05,-10.547414496543368,-9.978643013612041
2017-11-15,3.0733224814696006e-05,-10.390166247051253,-11.866352050445318
2017-11-16,1.6550971539603398e-05,-11.009065754564874,-9.700499107829838
2017-11-17,1.2630025900683365e-05,-11.27943357087687,-10.022510309702051
2017-11-19,7.804745926539952e-06,-11.760778557180162,-11.01661886096386
2017-11-20,1.247096259655642e-05,-11.292107608263871,-11.144912758254305
2017-11-21,1.1158717318139472e-05,-11.403289543267302,-11.170105379467277
2017-11-22,8.374813226983433e-06,-11.69028178175753,-11.488796134774093
2017-11-23,6.252692317690612e-06,-11.982498416140583,-10.486306576724157
2017-11-24,4.8600009102689806e-06,-12.234471932753745,-12.16750371158975
2017-11-26,1.7342948652448397e-06,-13.264909644901836,-10.97799987029657
2017-11-27,1.1130310390721101e-05,-11.405838505309962,-10.813000402544574
2017-11-28,1.4893981879952774e-05,-11.114553327277019,-12.21094959312562
2017-11-29,2.2140752167992853e-05,-10.718090658000119,-9.562819390540367
2017-11-30,3.315645485283451e-05,-10.314273143761277,-11.178163744631428
2017-12-01,0.0001798583527591849,-8.623340945980953,-10.416856700910058
2017-12-03,5.149853471834654e-05,-9.873957202770292,-10.731253131213869
2017-12-04,3.479270008844445e-05,-10.266102960761575,-10.125932851616508
2017-12-05,3.0043656613796297e-05,-10.412859013649431,-9.841072233391465
2017-12-06,2.644319669760653e-05,-10.54051164644616,-11.287950062095495
2017-12-07,1.9218335152312222e-05,-10.8596457787612,-10.39297042500458
2017-12-08,1.3723773758389154e-05,-11.196380918211124,-10.675142772310672
2017-12-10,2.322569385070692e-06,-12.972836491539681,-11.844244825331007
2017-12-11,1.2600651021216544e-05,-11.281762076991086,-11.112499807719162
2017-12-12,1.53867415085877e-05,-11.082004360368046,-12.576961323415677
2017-12-13,1.7722092743305193e-05,-10.94069851912268,-11.610847009134924
2017-12-14,2.1907265133326036e-05,-10.728692234908015,-12.397750691941473
2017-12-15,1.584639872430408e-05,-11.052568293280133,-10.181387751557276
2017-12-17,2.3179678582212875e-06,-12.974819679311405,-11.25654802913464
2017-12-18,1.1174156028641997e-05,-11.401906943480686,-11.634322142312625
2017-12-19,1.4241677910845873e-05,-11.159337828104121,-11.572208481333902
2017-12-20,1.750753395482671e-05,-10.952879257973997,-10.268659750618692
2017-12-21,1.0212608523921457e-05,-11.491887471257238,-11.317691519316089
2017-12-22,8.603358185558979e-06,-11.663357944231995,-11.32540901343666
2017-12-25,1.3338138861376463e-06,-13.527468135843,-11.802431427036598
2017-12-26,6.241739277497924e-06,-11.984251684052774,-10.719559214150298
2017-12-27,7.045317974661964e-06,-11.863147278832749,-11.903802697582744
2017-12-28,4.9317095451744404e-06,-12.219824866291255,-10.517287252120514
2017-12-29,1.2659778414148313e-05,-11.277080644233306,-11.660867685352681
2018-01-01,1.1903325625458403e-05,-11.338692732565436,-11.513020331418454
2018-01-02,1.5199567063342874e-05,-11.094243613192493,-10.461543535166339
2018-01-03,1.1057488492436147e-05,-11.412402667906605,-12.337341880265848
2018-01-04,1.168891142954138e-05,-11.356869906615925,-10.729410503966708
2018-01-05,1.112929909298627e-05,-11.405929369234261,-11.618026548701271
2018-01-07,1.766788925554404e-06,-13.246346825324732,-11.781926722397975
2018-01-08,1.0655614124305871e-05,-11.449423656880295,-11.907627120754332
2018-01-09,1.5474244420457226e-05,-11.07633356640423,-11.25072935038456
2018-01-10,2.589376891771396e-05,-10.561508200531,-9.923324258005426
2018-01-11,1.1788839136747425e-05,-11.348357309946513,-11.32720523149074
2018-01-12,1.611917883285957e-05,-11.035500763072928,-11.19955586020573
2018-01-14,4.645377429640605e-06,-12.279637933963832,-10.357883561616108
2018-01-15,5.902002632310889e-06,-12.040218835440426,-10.532813571840768
2018-01-16,4.6742751263979067e-05,-9.970851367428484,-8.919120921368501
2018-01-17,2.4475139375814233e-05,-10.617852674944334,-11.074700211957195
2018-01-18,3.384551624913822e-05,-10.293704026784587,-10.616344629912057
2018-01-19,2.2468557058272227e-05,-10.703393690194272,-11.43723524419691
2018-01-21,1.1865139355465402e-05,-11.341905923057833,-11.733545741020544
2018-01-22,1.8229774759695002e-05,-10.912454324824798,-9.999896045074376
2018-01-23,2.8133905371223433e-05,-10.478535112136829,-11.479102464439741
2018-01-24,5.05850521851659e-05,-9.891854436673743,-10.177677562734868
2018-01-25,4.44678951178686e-05,-10.020743087193587,-10.093096420930998
2018-01-26,1.8633147743813253e-05,-10.890568426602512,-10.687930940387602
2018-01-28,1.7574287353514181e-06,-13.251658762959156,-9.19832201614453
2018-01-29,5.191149156175525e-05,-9.86597037492678,-11.707978188178634
2018-01-30,7.688991718486066e-05,-9.473135805980712,-11.971218198807154
2018-01-31,5.749753054631993e-05,-9.763768558103742,-12.116040371101507
2018-02-01,7.76592598857733e-05,-9.463179763891933,-14.007687160467743
2018-02-02,9.687347387508584e-05,-9.242104823962352,-11.799172380257149
2018-02-04,6.559605648492175e-05,-9.631994978380304,-11.70641498762271
2018-02-05,0.0011008127111460406,-6.81170654366251,-11.688423178271444
2018-02-06,0.0014949209959213084,-6.5056819190734485,-12.917866759713817
2018-02-07,0.0003796465322541475,-7.876269916406677,-12.479917304716427
2018-02-08,0.0006052263660782391,-7.409908011106377,-12.988464326211314
2018-02-09,0.0007246916928005289,-7.229764244864195,-11.967840150456428
2018-02-11,2.676875406247348e-05,-10.52827524382095,-11.611630359156578
2018-02-12,0.0002533305055069623,-8.280815575886825,-10.884615872890576
2018-02-13,0.000149660609852465,-8.80714042840078,-9.865876347152584
2018-02-14,0.0003249046561410813,-8.031978784394427,-10.633412774561718
2018-02-15,9.311126833110042e-05,-9.281715346299665,-12.161691855187096
2018-02-16,0.0001090676916195167,-9.123541844458492,-12.127397038959648
2018-02-18,3.654458297750432e-06,-12.519562684296318,-10.52011549619204
2018-02-19,3.3917855103607836e-05,-10.29156898301375,-10.840986317835855
2018-02-20,0.00010171836756234291,-9.193302665884168,-11.892804583683244
2018-02-21,0.0001487296411953985,-8.813380388818816,-11.708473812798175
2018-02-22,0.00014110275021342048,-8.86602220805931,-10.098644508126705
2018-02-23,6.75537643430669e-05,-9.602586768344395,-11.381387951280205
2018-02-25,1.3360952024129145e-05,-11.223174133103493,-11.881196778144789
2018-02-26,4.1933206936700495e-05,-10.079432516598715,-9.805995088795697
2018-02-27,0.00011542987527638195,-9.066847352851058,-10.093313229287697
2018-02-28,0.0001305938271371503,-8.943418607651314,-12.040625892116557
2018-03-01,0.00033397818080058074,-8.00443489406584,-10.130768820256387
2018-03-02,0.00020965863193521628,-8.470029912119887,-11.416090431379992
2018-03-04,3.824185157382009e-05,-10.171580051135804,-11.312823421579296
2018-03-05,0.00012909169320798796,-8.954987606039401,-12.54667575718739
2018-03-06,0.00023343213725924276,-8.362619155819926,-12.009299967870309
2018-03-07,0.00011153876275903866,-9.10113837941656,-10.608686498352792
2018-03-08,6.971129501481257e-05,-9.571148201464334,-11.435882715870926
2018-03-09,7.075487662287479e-05,-9.556289096284521,-11.544492348575758
2018-03-11,5.551762904475899e-06,-12.10139504019687,-10.471979865210072
2018-03-12,4.6010718588415566e-05,-9.986636175826801,-10.679037641777922
2018-03-13,9.525543603647506e-05,-9.258948474336883,-10.565601995308812
2018-03-14,9.927062263553409e-05,-9.217660875240336,-10.61736920969565
2018-03-15,5.962354807416888e-05,-9.727459960009593,-11.491753622575517
2018-03-16,3.517917418945809e-05,-10.25505629279456,-11.369685352607382
2018-03-18,5.723587138416685e-06,-12.07091482703064,-11.444837063474694
2018-03-19,9.071315891219235e-05,-9.307808129644442,-11.362261995595986
